,Zn,Cu,Li,Fe,Ni,NH4,SO4,NO3
2063.58116,0,0,0,0,0,0,0,0
2061.65258,0,0,0,0,0,0,0,0
2059.724,0,0,0,0,0,0,0,0
2057.79542,0,0,0,0,0,0,0,0
2055.86684,0,0,0,0,0,0,0,0
2053.93826,0,0,0,0,0,0,0,0
2052.00968,0,0,0,0,0,0,0,0
2050.0811,0,0,0,0,0,0,0,0
2048.15252,0,0,0,0,0,0,0,0
2046.22394,0,0,0,0,0,0,0,0
2044.29536,0,0,0,0,0,0,0,0
2042.36678,0,0,0,0,0,0,0,0
2040.4382,0,0,0,0,0,0,0,0
2038.50962,0,0,0,0,0,0,0,0
2036.58104,0,0,0,0,0,0,0,0
2034.65245,0,0,0,0,0,0,0,0
2032.72387,0,0,0,0,0,0,0,0
2030.79529,0,0,0,0,0,0,0,0
2028.86671,0,0,0,0,0,0,0,0
2026.93813,0,0,0,0,0,0,0,0
2025.00955,0,0,0,0,0,0,0,0
2023.08097,0,0,0,0,0,0,0,0
2021.15239,0,0,0,0,0,0,0,0
2019.22381,0,0,0,0,0,0,0,0
2017.29523,0,0,0,0,0,0,0,0
2015.36665,0,0,0,0,0,0,0,0
2013.43807,0,0,0,0,0,0,0,0
2011.50949,0,0,0,0,0,0,0,0
2009.58091,0,0,0,0,0,0,0,0
2007.65233,0,0,0,0,0,0,0,0
2005.72375,0,0,0,0,0,0,0,0
2003.79517,0,0,0,0,0,0,0,0
2001.86659,0,0,0,0,0,0,0,0
1999.93801,0,0,0,0,0,0,0,0
1998.00942,0,0,0,0,0,0,0,0
1996.08084,0,0,0,0,0,0,0,0
1994.15226,0,0,0,0,0,0,0,0
1992.22368,0,0,0,0,0,0,0,0
1990.2951,0,0,0,0,0,0,0,0
1988.36652,0,0,0,0,0,0,0,0
1986.43794,0,0,0,0,0,0,0,0
1984.50936,0,0,0,0,0,0,0,0
1982.58078,0,0,0,0,0,0,0,0
1980.6522,0,0,0,0,0,0,0,0
1978.72362,0,0,0,0,0,0,0,0
1976.79504,0,0,0,0,0,0,0,0
1974.86646,0,0,0,0,0,0,0,0
1972.93788,0,0,0,0,0,0,0,0
1971.0093,0,0,0,0,0,0,0,0
1969.08072,0,0,0,0,0,0,0,0
1967.15214,0,0,0,0,0,0,1,0
1965.22356,0,0,0,0,0,0,0,0
1963.29498,0,0,0,0,0,0,0,0
1961.36639,0,0,0,0,0,0,0,0
1959.43781,0,0,0,0,0,0,0,0
1957.50923,0,0,0,0,0,0,0,0
1955.58065,0,0,0,0,0,0,0,0
1953.65207,0,0,0,0,0,0,0,0
1951.72349,0,0,0,0,0,0,0,0
1949.79491,0,0,0,0,0,0,0,0
1947.86633,0,0,0,0,0,0,0,0
1945.93775,0,0,0,0,0,0,0,0
1944.00917,0,0,0,0,0,0,0,0
1942.08059,0,0,0,0,0,0,0,0
1940.15201,0,0,0,0,0,0,0,0
1938.22343,0,0,0,0,0,0,0,0
1936.29485,0,0,0,0,0,0,0,0
1934.36627,0,0,0,0,0,0,0,0
1932.43769,0,0,0,0,0,0,0,0
1930.50911,0,0,0,0,0,0,0,0
1928.58053,0,0,0,0,0,0,0,0
1926.65195,0,0,0,0,0,0,0,0
1924.72336,0,0,0,0,0,0,0,0
1922.79478,0,0,0,0,0,0,0,0
1920.8662,0,0,0,0,0,0,0,0
1918.93762,0,0,0,0,0,0,0,0
1917.00904,0,0,0,0,0,0,0,0
1915.08046,0,0,0,0,0,0,0,0
1913.15188,0,0,0,0,0,0,0,0
1911.2233,0,0,0,0,0,0,0,0
1909.29472,0,0,0,0,0,0,0,0
1907.36614,0,0,0,0,0,0,0,0
1905.43756,0,0,0,0,0,0,0,0
1903.50898,0,0,0,0,0,0,0,0
1901.5804,0,0,0,0,0,0,0,0
1899.65182,0,0,0,0,0,0,0,0
1897.72324,0,0,0,0,0,0,0,0
1895.79466,0,0,0,0,0,0,0,0
1893.86608,0,0,0,0,0,0,0,0
1891.9375,0,0,0,0,0,0,0,0
1890.00892,0,0,0,0,0,0,0,0
1888.08033,0,0,0,0,0,0,0,0
1886.15175,0,0,0,0,0,0,0,0
1884.22317,0,0,0,0,0,0,0,0
1882.29459,0,0,0,0,0,0,0,0
1880.36601,0,0,0,0,0,0,0,0
1878.43743,0,0,0,0,0,0,0,0
1876.50885,0,0,0,0,0,0,0,0
1874.58027,0,0,0,0,0,0,0,0
1872.65169,0,0,0,0,0,0,0,0
1870.72311,0,0,0,0,0,0,0,0
1868.79453,0,0,0,0,0,0,0,0
1866.86595,0,0,0,0,0,0,0,0
1864.93737,0,0,0,0,0,0,0,0
1863.00879,0,0,0,0,0,0,0,0
1861.08021,0,0,0,0,0,0,0,0
1859.15163,0,0,0,0,0,0,0,0
1857.22305,0,0,0,0,0,0,0,0
1855.29447,0,0,0,0,0,0,0,0
1853.36589,0,0,0,1,0,0,0,0
1851.4373,0,0,0,0,0,0,0,0
1849.50872,0,0,0,0,0,0,0,0
1847.58014,0,0,0,0,0,0,0,0
1845.65156,0,0,0,0,0,0,0,0
1843.72298,0,0,0,0,0,0,0,0
1841.7944,0,0,0,0,0,0,0,0
1839.86582,0,0,0,0,0,0,0,0
1837.93724,0,0,0,0,0,0,0,0
1836.00866,0,0,0,0,0,0,0,0
1834.08008,0,0,0,0,0,0,0,0
1832.1515,0,0,0,0,0,0,0,0
1830.22292,0,0,0,0,0,0,0,0
1828.29434,0,0,0,0,0,0,0,0
1826.36576,0,0,0,0,0,0,0,0
1824.43718,0,0,0,0,0,0,0,0
1822.5086,0,0,0,0,0,0,0,0
1820.58002,0,0,0,0,0,0,0,0
1818.65144,0,0,0,0,0,0,0,0
1816.72286,0,0,0,0,0,0,0,0
1814.79427,0,0,0,0,0,0,0,0
1812.86569,0,0,0,0,0,0,0,0
1810.93711,0,0,0,0,0,0,0,0
1809.00853,0,0,0,0,0,0,0,0
1807.07995,0,0,0,0,0,0,0,0
1805.15137,0,0,0,0,0,0,0,0
1803.22279,0,0,0,0,0,0,0,0
1801.29421,0,0,0,0,0,0,0,0
1799.36563,0,0,0,0,0,0,0,0
1797.43705,0,0,0,0,0,0,0,0
1795.50847,0,0,0,0,0,0,0,0
1793.57989,0,0,0,0,0,0,0,0
1791.65131,0,0,0,0,0,0,0,0
1789.72273,0,0,0,0,0,0,0,0
1787.79415,0,0,0,0,0,0,0,0
1785.86557,0,0,0,0,0,0,0,0
1783.93699,0,0,0,0,0,0,0,0
1782.00841,0,0,0,0,0,0,0,0
1780.07983,0,0,0,0,0,0,0,0
1778.15124,0,0,0,0,0,0,0,0
1776.22266,0,0,0,0,0,0,0,0
1774.29408,0,0,0,0,0,0,0,0
1772.3655,0,0,0,0,0,0,0,0
1770.43692,0,0,1,0,0,0,0,1
1768.50834,0,0,0,0,0,0,0,0
1766.57976,0,0,0,0,0,0,0,0
1764.65118,0,0,0,0,0,0,0,0
1762.7226,0,0,0,0,0,0,0,0
1760.79402,0,0,0,0,0,0,0,0
1758.86544,0,0,0,0,0,0,0,0
1756.93686,0,0,0,0,0,0,0,0
1755.00828,0,0,0,0,0,0,0,0
1753.0797,0,0,0,0,0,0,0,0
1751.15112,0,0,0,0,0,0,0,0
1749.22254,0,0,0,0,0,0,0,0
1747.29396,0,0,0,0,0,0,0,0
1745.36538,0,0,0,0,0,0,0,0
1743.4368,0,0,0,0,0,0,0,0
1741.50821,0,0,0,0,0,0,0,0
1739.57963,0,0,0,0,0,0,0,0
1737.65105,0,0,0,0,0,0,0,0
1735.72247,0,0,0,0,0,0,0,0
1733.79389,0,0,0,0,0,0,0,0
1731.86531,0,0,0,0,0,0,0,0
1729.93673,0,0,0,0,0,0,0,0
1728.00815,0,0,0,0,0,0,0,0
1726.07957,0,0,0,0,0,0,0,0
1724.15099,0,0,0,1,0,0,0,0
1722.22241,1,0,0,0,0,0,0,1
1720.29383,0,0,0,0,0,0,0,0
1718.36525,0,1,0,0,0,0,0,0
1716.43667,0,0,0,0,0,0,0,0
1714.50809,0,0,0,0,0,0,0,0
1712.57951,0,0,0,0,0,0,0,0
1710.65093,0,0,0,0,0,0,0,0
1708.72235,0,0,0,0,0,1,0,0
1706.79377,0,0,0,0,0,0,0,0
1704.86518,0,0,0,0,0,0,0,0
1702.9366,0,0,0,1,0,0,0,0
1701.00802,0,0,0,0,0,0,0,1
1699.07944,0,1,0,0,0,0,0,0
1697.15086,1,0,0,0,1,0,1,0
1695.22228,0,0,1,0,0,0,0,0
1693.2937,0,0,0,0,0,0,0,0
1691.36512,0,0,0,0,0,1,0,0
1689.43654,0,0,0,0,0,0,0,0
1687.50796,0,0,0,0,0,0,0,0
1685.57938,0,0,0,1,0,0,0,0
1683.6508,0,0,0,0,0,0,0,1
1681.72222,0,0,0,0,0,0,0,0
1679.79364,0,1,0,0,0,0,0,0
1677.86506,0,0,0,0,0,0,0,0
1675.93648,0,0,0,0,1,0,1,0
1674.0079,0,0,0,0,0,0,0,0
1672.07932,0,0,0,0,0,0,0,0
1670.15074,0,0,0,0,0,1,0,0
1668.22215,0,0,0,0,0,0,0,0
1666.29357,0,0,0,0,0,0,0,0
1664.36499,0,0,0,0,0,0,0,0
1662.43641,0,0,0,0,0,0,0,0
1660.50783,1,0,0,0,0,0,0,0
1658.57925,0,0,0,0,0,0,0,0
1656.65067,0,0,0,0,0,0,0,0
1654.72209,0,1,1,1,1,0,1,1
1652.79351,0,0,0,0,0,1,0,0
1650.86493,0,0,0,0,0,0,0,0
1648.93635,0,0,0,0,0,0,0,0
1647.00777,0,0,0,0,0,0,0,0
1645.07919,1,1,0,0,1,0,1,1
1643.15061,0,0,1,1,0,0,0,0
1641.22203,0,0,0,0,0,0,0,0
1639.29345,0,0,0,0,0,0,0,0
1637.36487,0,0,0,0,0,0,0,0
1635.43629,0,0,0,0,0,0,0,0
1633.50771,0,0,0,0,0,0,0,0
1631.57912,0,0,0,0,0,0,0,0
1629.65054,0,0,0,0,0,0,0,0
1627.72196,0,0,0,0,0,0,0,0
1625.79338,0,0,0,0,0,1,0,0
1623.8648,1,0,0,0,0,0,0,1
1621.93622,0,1,0,0,0,0,0,0
1620.00764,0,0,0,0,0,0,0,0
1618.07906,0,0,0,0,0,0,0,0
1616.15048,0,0,0,0,0,0,0,0
1614.2219,0,0,0,0,0,0,0,0
1612.29332,0,0,0,1,0,0,0,0
1610.36474,0,0,1,0,0,0,0,0
1608.43616,0,0,0,0,1,0,0,0
1606.50758,0,0,0,0,0,0,0,0
1604.579,0,0,0,0,0,0,1,0
1602.65042,0,0,0,0,0,0,0,0
1600.72184,0,0,0,0,0,0,0,0
1598.79326,0,0,0,0,0,0,0,0
1596.86468,0,0,0,0,0,0,0,0
1594.93609,0,0,0,0,0,0,0,0
1593.00751,0,0,0,0,0,0,0,0
1591.07893,0,0,0,0,0,0,0,0
1589.15035,0,0,0,0,0,0,0,0
1587.22177,0,0,0,0,0,0,0,0
1585.29319,0,0,0,0,0,0,0,0
1583.36461,0,0,0,0,0,0,0,0
1581.43603,0,0,0,0,0,0,0,0
1579.50745,0,0,0,0,0,0,0,0
1577.57887,0,0,0,0,0,0,0,0
1575.65029,0,0,0,0,0,0,0,0
1573.72171,0,0,1,0,0,0,0,0
1571.79313,0,0,0,0,0,0,0,0
1569.86455,0,0,0,0,0,0,0,0
1567.93597,0,0,0,0,0,0,0,0
1566.00739,0,0,0,0,0,0,0,0
1564.07881,0,0,0,0,0,0,0,0
1562.15023,0,0,0,0,0,0,0,0
1560.22165,0,0,0,0,0,0,0,0
1558.29306,0,0,0,0,0,0,0,0
1556.36448,0,0,0,0,0,0,0,0
1554.4359,0,0,0,0,0,0,0,0
1552.50732,0,0,0,0,0,0,0,0
1550.57874,0,0,0,0,0,0,0,0
1548.65016,0,0,0,0,0,0,0,0
1546.72158,0,0,0,0,0,0,0,0
1544.793,0,0,0,0,0,0,1,0
1542.86442,0,0,0,0,1,0,0,0
1540.93584,1,0,0,0,0,0,0,0
1539.00726,0,0,0,0,0,0,0,0
1537.07868,0,0,0,0,0,0,0,0
1535.1501,0,0,0,0,0,0,0,0
1533.22152,0,0,0,0,0,0,0,0
1531.29294,0,0,0,0,0,0,0,0
1529.36436,0,0,0,0,0,0,0,0
1527.43578,0,0,0,0,0,0,0,0
1525.5072,0,0,0,0,0,0,0,0
1523.57862,0,0,0,0,0,0,0,0
1521.65003,0,0,0,0,0,1,0,0
1519.72145,0,0,0,0,0,0,0,0
1517.79287,0,0,0,0,0,0,0,0
1515.86429,0,0,0,0,0,0,0,0
1513.93571,0,0,0,0,0,0,0,0
1512.00713,0,0,0,0,0,0,0,0
1510.07855,0,0,0,0,0,0,0,0
1508.14997,0,0,0,0,0,0,0,0
1506.22139,0,0,0,0,0,0,0,1
1504.29281,0,0,0,0,0,0,0,0
1502.36423,0,0,0,1,0,0,0,0
1500.43565,0,0,0,0,0,0,0,0
1498.50707,0,1,0,0,0,0,0,0
1496.57849,0,0,0,0,0,0,0,0
1494.64991,0,0,0,0,0,0,0,0
1492.72133,0,0,0,0,0,0,0,0
1490.79275,1,0,0,0,0,0,0,0
1488.86417,0,0,0,0,0,0,0,0
1486.93559,0,0,0,0,0,0,0,0
1485.007,0,0,1,0,0,0,0,0
1483.07842,0,0,0,0,0,0,0,0
1481.14984,0,0,0,0,0,0,0,0
1479.22126,0,0,0,0,0,0,0,0
1477.29268,0,0,0,1,0,0,0,0
1475.3641,0,0,0,0,0,1,0,0
1473.43552,0,0,0,0,0,0,0,1
1471.50694,0,0,0,0,1,0,1,0
1469.57836,0,1,0,0,0,0,0,0
1467.64978,0,0,0,0,0,0,0,0
1465.7212,0,0,0,0,0,0,0,0
1463.79262,0,0,0,0,0,0,0,0
1461.86404,0,0,0,0,0,0,0,0
1459.93546,0,0,0,0,0,0,0,0
1458.00688,1,0,0,0,0,0,0,0
1456.0783,0,0,0,0,0,0,0,0
1454.14972,0,0,0,0,0,0,0,0
1452.22114,0,0,1,0,0,0,0,0
1450.29256,0,0,0,0,0,0,0,0
1448.36397,0,0,0,0,0,0,0,0
1446.43539,0,0,0,0,0,0,0,0
1444.50681,0,0,0,0,0,0,0,0
1442.57823,0,0,0,0,0,0,0,0
1440.64965,0,0,0,0,0,0,0,0
1438.72107,0,0,0,0,0,0,0,0
1436.79249,0,0,0,0,0,0,0,0
1434.86391,0,0,0,0,0,0,0,0
1432.93533,0,0,0,0,0,0,0,0
1431.00675,0,0,0,0,0,0,0,0
1429.07817,0,0,0,0,0,0,0,0
1427.14959,0,0,0,0,0,0,0,0
1425.22101,0,0,0,0,0,0,0,0
1423.29243,0,0,0,0,0,0,0,0
1421.36385,0,0,0,0,0,0,0,0
1419.43527,0,0,0,0,0,0,0,0
1417.50669,0,0,0,0,0,0,0,0
1415.57811,0,0,0,0,0,0,0,0
1413.64953,0,0,0,0,0,0,0,0
1411.72094,0,0,0,0,0,0,0,0
1409.79236,0,0,0,0,0,0,0,0
1407.86378,0,0,0,0,0,0,0,0
1405.9352,0,0,0,0,0,0,0,0
1404.00662,0,0,0,1,0,0,0,0
1402.07804,0,0,0,0,0,0,0,0
1400.14946,0,0,0,0,0,0,0,0
1398.22088,0,0,0,0,0,0,0,0
1396.2923,0,0,0,0,0,0,0,0
1394.36372,0,0,0,0,0,0,0,0
1392.43514,0,0,0,0,0,0,0,0
1390.50656,0,0,0,0,0,0,0,0
1388.57798,0,0,0,0,0,0,0,0
1386.6494,0,0,0,0,0,0,0,0
1384.72082,0,0,0,0,0,0,0,0
1382.79224,0,0,0,0,0,0,0,0
1380.86366,0,0,0,0,0,0,0,0
1378.93508,0,0,0,0,0,0,0,0
1377.0065,0,0,0,0,0,0,0,0
1375.07791,0,0,0,0,0,0,0,0
1373.14933,0,0,0,0,0,0,0,0
1371.22075,0,0,0,0,0,0,0,0
1369.29217,0,0,0,0,0,0,0,0
1367.36359,0,0,0,0,0,0,0,0
1365.43501,0,0,0,0,0,0,0,0
1363.50643,0,0,0,0,0,0,0,0
1361.57785,1,0,0,0,0,0,0,0
1359.64927,0,0,0,0,0,0,0,0
1357.72069,0,0,0,0,0,0,0,0
1355.79211,0,0,0,0,0,0,0,0
1353.86353,0,0,0,0,0,0,0,0
1351.93495,0,0,0,0,0,1,0,0
1350.00637,0,0,0,0,0,0,0,0
1348.07779,0,1,0,0,0,0,0,0
1346.14921,0,0,0,0,0,0,0,0
1344.22063,0,0,0,0,0,0,0,0
1342.29205,0,0,0,0,0,0,0,0
1340.36347,0,0,0,0,0,0,0,0
1338.43488,0,0,0,0,0,0,0,0
1336.5063,0,0,0,0,0,0,0,0
1334.57772,0,0,0,0,0,0,0,0
1332.64914,0,0,0,0,0,0,0,1
1330.72056,0,0,0,0,0,0,0,0
1328.79198,0,0,0,0,0,0,0,0
1326.8634,0,0,0,0,0,0,0,0
1324.93482,0,0,0,0,0,0,0,0
1323.00624,0,0,0,0,0,0,0,0
1321.07766,0,0,0,0,0,0,0,0
1319.14908,0,0,0,0,0,0,0,0
1317.2205,0,0,0,0,0,0,0,0
1315.29192,0,0,0,0,0,0,0,0
1313.36334,0,0,0,0,0,0,1,0
1311.43476,0,0,0,0,0,0,0,0
1309.50618,0,0,0,0,0,0,0,0
1307.5776,0,0,0,0,0,0,0,0
1305.64902,0,0,0,0,0,0,0,0
1303.72044,0,0,0,0,0,0,0,0
1301.79185,0,0,0,0,1,0,0,0
1299.86327,0,0,0,0,0,0,0,0
1297.93469,0,0,0,0,0,0,0,0
1296.00611,0,0,0,0,0,0,0,0
1294.07753,0,0,0,0,0,0,0,0
1292.14895,0,0,0,0,0,0,0,0
1290.22037,0,0,0,0,0,0,0,0
1288.29179,0,0,0,0,0,0,0,0
1286.36321,0,0,0,0,0,0,0,0
1284.43463,0,0,0,0,0,0,0,0
1282.50605,0,0,0,0,0,0,0,0
1280.57747,0,0,0,0,0,0,0,0
1278.64889,0,0,0,0,0,0,0,0
1276.72031,0,0,0,0,0,0,0,0
1274.79173,0,0,0,0,0,0,0,0
1272.86315,0,0,0,0,0,0,0,0
1270.93457,0,0,0,0,0,0,0,0
1269.00599,0,0,0,0,0,0,0,0
1267.07741,0,0,0,0,0,0,0,0
1265.14882,0,0,0,0,0,0,0,0
1263.22024,0,0,0,0,0,0,0,0
1261.29166,0,0,0,0,0,0,0,0
1259.36308,0,0,0,0,0,0,0,0
1257.4345,0,0,0,0,0,0,0,0
1255.50592,0,0,0,0,0,0,0,0
1253.57734,0,0,0,0,0,0,0,0
1251.64876,0,0,0,0,0,0,0,0
1249.72018,0,0,0,0,0,0,0,0
1247.7916,0,0,0,0,0,0,0,0
1245.86302,0,0,0,0,0,0,0,0
1243.93444,0,0,0,0,0,0,0,0
1242.00586,0,0,0,0,0,0,0,0
1240.07728,0,0,0,0,0,1,0,0
1238.1487,0,0,0,0,0,0,0,0
1236.22012,0,0,0,1,0,0,0,1
1234.29154,0,0,0,0,0,0,0,0
1232.36296,0,0,0,0,1,0,1,0
1230.43438,0,0,0,0,0,0,0,0
1228.50579,0,1,0,0,0,0,0,0
1226.57721,1,0,0,0,0,0,0,0
1224.64863,0,0,0,0,0,0,0,0
1222.72005,0,0,0,0,0,0,0,0
1220.79147,0,0,0,0,0,0,0,0
1218.86289,0,0,1,0,0,0,0,0
1216.93431,0,0,0,0,0,0,0,0
1215.00573,0,0,0,0,0,1,0,0
1213.07715,0,0,0,0,0,0,0,0
1211.14857,0,0,0,1,0,0,0,1
1209.21999,0,0,0,0,0,0,0,0
1207.29141,0,0,0,0,0,0,1,0
1205.36283,0,0,0,0,0,0,0,0
1203.43425,0,1,0,0,0,0,0,0
1201.50567,1,0,0,0,1,0,0,0
1199.57709,0,0,0,0,0,0,0,0
1197.64851,0,0,0,0,0,0,0,0
1195.71993,0,0,0,0,0,0,0,0
1193.79135,0,0,1,0,0,0,0,0
1191.86276,0,0,0,0,0,0,0,0
1189.93418,0,0,0,0,0,1,0,0
1188.0056,0,0,0,0,0,0,0,0
1186.07702,0,0,0,1,0,0,0,1
1184.14844,0,0,0,0,0,0,0,0
1182.21986,0,0,0,0,0,0,0,0
1180.29128,0,0,0,0,0,0,0,0
1178.3627,0,1,0,0,1,0,0,0
1176.43412,0,0,0,0,0,0,1,0
1174.50554,0,0,0,0,0,0,0,0
1172.57696,0,0,1,0,0,0,0,0
1170.64838,0,0,0,0,0,0,0,0
1168.7198,1,0,0,1,0,0,0,1
1166.79122,0,0,0,0,0,1,0,0
1164.86264,0,1,0,0,1,0,0,0
1162.93406,0,0,0,0,0,0,1,0
1161.00548,0,0,1,0,0,0,0,0
1159.0769,0,0,0,0,0,0,0,0
1157.14832,0,0,0,0,0,0,0,0
1155.21974,0,0,0,0,0,1,0,0
1153.29115,0,1,0,0,0,0,0,0
1151.36257,0,0,0,0,0,0,0,0
1149.43399,0,0,0,0,0,0,0,0
1147.50541,0,0,0,1,0,0,0,0
1145.57683,0,0,0,0,0,0,0,1
1143.64825,1,0,0,0,1,0,0,0
1141.71967,0,0,0,0,0,0,1,0
1139.79109,0,1,0,0,0,0,0,0
1137.86251,0,0,0,0,0,0,0,0
1135.93393,0,0,0,0,0,0,0,0
1134.00535,0,0,0,1,0,0,0,0
1132.07677,0,0,0,0,0,0,0,0
1130.14819,0,0,0,0,0,0,0,1
1128.21961,0,0,0,0,1,0,0,0
1126.29103,0,0,0,0,0,0,1,0
1124.36245,0,0,0,0,0,0,0,0
1122.43387,0,0,0,0,0,0,0,0
1120.50529,0,0,0,0,0,0,0,0
1118.57671,0,0,0,0,0,0,0,0
1116.64812,0,0,0,0,0,0,0,0
1114.71954,0,0,0,0,0,0,0,0
1112.79096,0,0,0,0,0,0,0,0
1110.86238,0,0,0,0,0,0,0,0
1108.9338,0,0,0,0,0,0,0,0
1107.00522,0,0,0,0,0,0,0,0
1105.07664,0,1,0,0,0,0,0,0
1103.14806,0,0,0,0,0,0,0,0
1101.21948,0,0,0,0,0,0,0,0
1099.2909,0,0,0,0,0,0,0,0
1097.36232,0,0,0,0,0,0,0,0
1095.43374,0,0,0,0,0,0,0,0
1093.50516,0,0,0,0,0,0,0,1
1091.57658,0,0,0,0,0,0,0,0
1089.648,0,0,0,0,0,0,0,0
1087.71942,0,0,0,0,0,0,0,0
1085.79084,0,0,0,0,0,0,0,0
1083.86226,0,0,0,0,0,0,0,0
1081.93368,0,0,0,0,0,0,0,0
1080.00509,0,0,0,0,0,0,0,0
1078.07651,1,0,0,0,0,0,0,0
1076.14793,0,0,0,0,0,0,0,0
1074.21935,0,0,0,0,0,0,0,0
1072.29077,0,0,0,0,0,0,0,0
1070.36219,0,0,0,1,0,0,0,0
1068.43361,0,0,0,0,0,0,0,0
1066.50503,0,0,1,0,0,0,0,0
1064.57645,0,0,0,0,0,0,0,0
1062.64787,0,0,0,0,0,0,0,0
1060.71929,0,0,0,0,0,0,0,0
1058.79071,0,0,0,0,0,1,0,0
1056.86213,1,0,0,0,0,0,0,0
1054.93355,0,0,0,0,0,0,0,0
1053.00497,0,0,1,0,0,0,0,0
1051.07639,0,0,0,0,0,0,0,0
1049.14781,0,0,0,0,0,1,0,0
1047.21923,0,0,0,0,0,0,0,0
1045.29065,0,0,1,0,0,0,0,0
1043.36206,0,0,0,0,0,0,1,0
1041.43348,0,0,0,0,1,0,0,0
1039.5049,0,0,0,0,0,0,0,0
1037.57632,0,0,0,0,0,0,0,0
1035.64774,0,0,0,0,0,0,0,0
1033.71916,1,0,0,0,0,0,0,0
1031.79058,0,0,0,0,0,0,0,0
1029.862,0,0,0,1,0,0,0,0
1027.93342,0,0,0,0,0,0,0,0
1026.00484,0,0,0,0,0,0,0,0
1024.07626,0,0,0,0,0,0,0,0
1022.14768,0,0,0,0,0,0,0,0
1020.2191,0,0,0,0,0,0,0,1
1018.29052,0,0,0,0,0,0,0,0
1016.36194,0,0,0,0,0,0,0,0
1014.43336,0,0,0,0,0,0,0,0
1012.50478,0,0,1,0,0,0,0,0
1010.5762,0,0,0,0,0,0,1,0
1008.64762,0,0,0,0,1,0,0,0
1006.71903,0,0,0,0,0,0,0,0
1004.79045,0,0,0,0,0,1,0,0
1002.86187,0,0,0,0,0,0,0,0
1000.93329,0,0,0,0,0,0,0,0
999.00471,0,0,0,0,0,0,0,0
997.07613,0,0,0,0,0,0,0,0
995.14755,0,0,0,0,0,0,0,0
993.21897,0,0,0,0,0,0,0,0
991.29039,0,0,0,0,0,0,0,0
989.36181,0,0,0,0,0,0,0,0
987.43323,0,0,0,0,0,0,0,0
985.50465,0,0,0,0,0,0,0,0
983.57607,0,0,0,0,0,0,0,0
981.64749,0,0,0,0,0,0,0,0
979.71891,0,0,0,0,0,0,0,0
977.79033,1,0,0,0,0,0,0,0
975.86175,0,1,0,1,0,0,0,0
973.93317,0,0,0,0,0,0,0,0
972.00459,0,0,0,0,0,0,0,0
970.076,0,0,0,0,0,0,0,1
968.14742,0,0,0,0,0,0,0,0
966.21884,0,0,0,0,0,0,0,0
964.29026,0,0,0,0,0,0,0,0
962.36168,0,0,0,0,0,0,0,0
960.4331,0,0,0,0,0,0,0,0
958.50452,0,0,0,0,0,0,0,0
956.57594,0,0,0,0,0,0,0,0
954.64736,0,0,0,0,0,0,0,0
952.71878,0,0,0,0,0,0,0,0
950.7902,0,0,0,0,0,0,0,0
948.86162,0,0,0,0,0,0,0,0
946.93304,0,0,0,0,0,0,0,0
945.00446,0,0,0,0,0,0,0,0
943.07588,0,0,0,0,0,0,0,0
941.1473,0,0,0,0,0,0,0,0
939.21872,0,0,1,0,0,0,0,0
937.29014,0,0,0,0,0,0,0,0
935.36156,0,0,0,0,0,0,0,0
933.43297,0,0,0,0,0,0,0,0
931.50439,1,0,0,0,0,1,0,0
929.57581,0,0,0,0,0,0,0,0
927.64723,0,0,0,1,0,0,0,0
925.71865,0,0,0,0,0,0,0,0
923.79007,0,1,0,0,0,0,0,0
921.86149,0,0,0,0,0,0,0,0
919.93291,0,0,0,0,0,0,0,0
918.00433,0,0,0,0,0,0,0,0
916.07575,0,0,0,0,0,0,0,0
914.14717,0,0,0,0,0,0,0,1
912.21859,0,0,0,0,0,0,0,0
910.29001,0,0,0,0,0,0,0,0
908.36143,0,0,0,0,0,0,0,0
906.43285,0,0,0,0,0,0,0,0
904.50427,0,0,0,0,0,0,0,0
902.57569,0,0,0,0,0,0,0,0
900.64711,0,0,0,0,0,0,0,0
898.71853,0,0,0,0,0,0,0,0
896.78994,0,0,0,0,0,0,0,0
894.86136,0,0,0,0,0,0,0,0
892.93278,0,0,0,0,0,0,0,0
891.0042,0,0,0,0,0,0,0,0
889.07562,0,0,0,0,0,0,0,0
887.14704,0,0,0,0,0,0,0,0
885.21846,0,0,0,0,0,0,0,0
883.28988,0,0,0,0,0,0,0,0
881.3613,0,0,0,0,0,0,0,0
879.43272,0,0,0,0,0,0,0,0
877.50414,0,0,0,0,0,0,0,0
875.57556,0,0,0,0,0,0,0,0
873.64698,0,0,0,0,0,0,0,0
871.7184,0,0,0,0,0,0,0,0
869.78982,0,0,0,0,0,0,0,0
867.86124,0,0,0,0,0,0,0,0
865.93266,0,0,0,0,0,0,0,0
864.00408,0,0,0,0,1,0,0,0
862.0755,0,0,0,0,0,0,0,0
860.14691,0,0,0,0,0,0,0,0
858.21833,0,0,0,0,0,0,0,0
856.28975,0,0,0,0,0,0,0,0
854.36117,0,0,0,0,0,0,0,0
852.43259,0,0,0,0,0,0,0,0
850.50401,0,0,0,0,0,0,0,0
848.57543,0,0,0,0,0,0,0,0
846.64685,0,0,0,0,0,0,0,0
844.71827,0,0,0,0,0,0,1,0
842.78969,0,0,0,0,0,0,0,0
840.86111,0,0,0,0,0,0,0,0
838.93253,0,0,0,0,0,0,0,0
837.00395,0,0,0,0,0,0,0,0
835.07537,0,0,0,0,0,0,0,0
833.14679,0,0,0,0,0,0,0,0
