,Zn,Cu,Li,Fe,Ni,NH4,SO4,NO3
3855.23247,0.47204,0.04025,0.13487,0.12072,0.06543,0.10929,0.11732,0.40572
3853.30389,0.48083,0.03445,0.14086,0.08707,0.068,0.10231,0.11631,0.37752
3851.37531,0.44435,0.05467,0.14406,0.11846,0.06173,0.10018,0.11045,0.39396
3849.44673,0.39892,0.08503,0.14138,0.18643,0.05465,0.10563,0.10763,0.44359
3847.51815,0.3637,0.09795,0.13268,0.2326,0.05107,0.10771,0.10589,0.47085
3845.58957,0.37986,0.0885,0.13206,0.22719,0.05285,0.10885,0.10779,0.47057
3843.66099,0.42647,0.06839,0.13799,0.18556,0.05816,0.10909,0.11216,0.45047
3841.73241,0.4625,0.05149,0.13737,0.13659,0.06187,0.10903,0.11452,0.42019
3839.80383,0.47868,0.03724,0.13553,0.10202,0.06266,0.1064,0.11328,0.39186
3837.87525,0.47648,0.03808,0.13914,0.09625,0.0622,0.10453,0.11184,0.38534
3835.94667,0.45681,0.05299,0.14931,0.12194,0.05894,0.10388,0.10937,0.40301
3834.01809,0.43525,0.07081,0.15055,0.15545,0.05754,0.10755,0.11082,0.42953
3832.0895,0.40898,0.08117,0.14419,0.18808,0.05832,0.11001,0.11346,0.44882
3830.16092,0.39411,0.08631,0.13518,0.20794,0.05956,0.11304,0.11649,0.4614
3828.23234,0.40494,0.08202,0.12962,0.20176,0.06011,0.11456,0.1171,0.4608
3826.30376,0.42404,0.07411,0.12995,0.18496,0.05886,0.11547,0.11547,0.45308
3824.37518,0.43853,0.06068,0.13608,0.16874,0.05551,0.11323,0.11042,0.43877
3822.4466,0.4568,0.04449,0.14163,0.13354,0.05799,0.10756,0.10951,0.40885
3820.51802,0.46571,0.03928,0.14502,0.11075,0.06342,0.105,0.11331,0.39092
3818.58944,0.46062,0.04331,0.14391,0.12428,0.06473,0.10796,0.11626,0.40219
3816.66086,0.44567,0.04902,0.14683,0.15355,0.0614,0.10968,0.11432,0.42134
3814.73228,0.39824,0.06904,0.15109,0.20349,0.05153,0.10864,0.10545,0.44665
3812.8037,0.33496,0.09592,0.14075,0.25857,0.0427,0.10887,0.09823,0.47288
3810.87512,0.31858,0.10645,0.13045,0.27146,0.04304,0.11145,0.09994,0.48175
3808.94654,0.3656,0.10047,0.13487,0.23552,0.05359,0.11486,0.11155,0.47585
3807.01796,0.41437,0.08752,0.14215,0.18825,0.0626,0.11499,0.11973,0.45638
3805.08938,0.43538,0.07424,0.14138,0.16332,0.06473,0.1126,0.12008,0.43987
3803.1608,0.45593,0.05883,0.14322,0.13614,0.06552,0.10952,0.11848,0.41923
3801.23222,0.46253,0.0521,0.14868,0.11815,0.06586,0.10564,0.11669,0.40274
3799.30364,0.44666,0.05753,0.14535,0.13743,0.06669,0.10788,0.11903,0.4135
3797.37506,0.42343,0.06846,0.13524,0.1716,0.06688,0.11418,0.12274,0.43699
3795.44647,0.37115,0.09105,0.1253,0.22249,0.06243,0.11775,0.12125,0.4639
3793.51789,0.29495,0.11403,0.11028,0.27235,0.05424,0.11528,0.11334,0.47588
3791.58931,0.24928,0.11718,0.10162,0.29759,0.04504,0.11158,0.10301,0.47247
3789.66073,0.25716,0.11474,0.1016,0.29465,0.0452,0.11443,0.10437,0.47344
3787.73215,0.30518,0.10604,0.10776,0.27166,0.05412,0.118,0.11402,0.47713
3785.80357,0.35766,0.09192,0.11356,0.24181,0.064,0.12074,0.12428,0.47456
3783.87499,0.3716,0.08742,0.11206,0.23364,0.0692,0.12171,0.12956,0.47365
3781.94641,0.36794,0.08826,0.10698,0.23525,0.0704,0.12256,0.13148,0.47429
3780.01783,0.37389,0.08691,0.10891,0.22676,0.06843,0.12217,0.1296,0.46976
3778.08925,0.34802,0.0966,0.10679,0.23775,0.06287,0.12101,0.12422,0.46951
3776.16067,0.29532,0.11132,0.09317,0.26809,0.05856,0.11939,0.11987,0.47388
3774.23209,0.28872,0.11213,0.08745,0.2756,0.06099,0.11977,0.12187,0.4772
3772.30351,0.35416,0.0987,0.1002,0.24239,0.07224,0.12434,0.13385,0.47892
3770.37493,0.41513,0.07916,0.11857,0.19819,0.07998,0.12513,0.14103,0.46409
3768.44635,0.42904,0.07015,0.1232,0.18423,0.08166,0.1239,0.14212,0.45468
3766.51777,0.42136,0.07475,0.12101,0.19416,0.08168,0.12571,0.14318,0.46168
3764.58919,0.4069,0.08642,0.12035,0.21306,0.0837,0.12953,0.14691,0.47598
3762.66061,0.40446,0.09044,0.12132,0.22244,0.08676,0.13314,0.15086,0.48438
3760.73203,0.43423,0.07708,0.12235,0.19157,0.08851,0.13369,0.15216,0.46796
3758.80344,0.46286,0.06398,0.12418,0.15299,0.08871,0.13103,0.15078,0.44437
3756.87486,0.46837,0.06237,0.12246,0.14511,0.08841,0.13007,0.1504,0.44056
3754.94628,0.47585,0.05738,0.11748,0.13362,0.08865,0.12933,0.15023,0.43311
3753.0177,0.49265,0.03913,0.11655,0.09538,0.09038,0.12205,0.14757,0.39923
3751.08912,0.50755,0.02734,0.11649,0.05627,0.08901,0.11789,0.14354,0.36737
3749.16054,0.50849,0.03193,0.11398,0.05093,0.09304,0.11956,0.14819,0.36646
3747.23196,0.50085,0.03913,0.11075,0.0635,0.09554,0.12237,0.15182,0.37724
3745.30338,0.49005,0.04464,0.10668,0.07227,0.09742,0.12419,0.15404,0.38167
3743.3748,0.46728,0.05078,0.10726,0.08929,0.09433,0.12441,0.15097,0.38556
3741.44622,0.45221,0.0563,0.10436,0.10259,0.09203,0.12549,0.14904,0.39121
3739.51764,0.44792,0.05097,0.09699,0.09831,0.09203,0.12251,0.14724,0.38248
3737.58906,0.4485,0.03664,0.0918,0.07492,0.08806,0.11434,0.1394,0.35475
3735.66048,0.45831,0.02563,0.09296,0.05,0.08666,0.10881,0.13525,0.33248
3733.7319,0.449,0.02367,0.09236,0.05379,0.08805,0.10812,0.13678,0.32915
3731.80332,0.41532,0.03322,0.0781,0.08751,0.09537,0.11291,0.14691,0.34554
3729.87474,0.37663,0.0473,0.05583,0.11787,0.10045,0.1187,0.15452,0.35939
3727.94616,0.37368,0.05155,0.04699,0.11788,0.10275,0.12318,0.15811,0.36111
3726.01758,0.40063,0.04958,0.05209,0.09914,0.10649,0.1265,0.16286,0.35966
3724.089,0.41418,0.04747,0.05463,0.09131,0.11021,0.13081,0.16851,0.35989
3722.16041,0.40652,0.04443,0.05087,0.10103,0.11712,0.13387,0.17702,0.36252
3720.23183,0.38634,0.04789,0.03998,0.11775,0.12879,0.13882,0.19107,0.36833
3718.30325,0.3692,0.0569,0.02625,0.1344,0.14597,0.1479,0.21229,0.37971
3716.37467,0.37013,0.0593,0.02066,0.13821,0.16114,0.15436,0.23002,0.3859
3714.44609,0.40047,0.04418,0.02785,0.11319,0.16464,0.15,0.23145,0.37313
3712.51751,0.44011,0.01871,0.04377,0.06515,0.15698,0.13504,0.21693,0.33857
3710.58893,0.45491,0.00651,0.03966,0.03747,0.15999,0.13246,0.2182,0.31705
3708.66035,0.41134,0.00796,0.0051,0.05514,0.1843,0.14316,0.24645,0.31116
3706.73177,0.33964,0.01324,0.0435,0.08112,0.21038,0.1549,0.27649,0.29906
3704.80319,0.30589,0.01077,0.07019,0.08208,0.22748,0.1589,0.29431,0.28104
3702.87461,0.31578,0.00056,0.0725,0.06371,0.24215,0.15782,0.30783,0.26542
3700.94603,0.3208,0.01172,0.08713,0.03782,0.26602,0.15913,0.33126,0.24087
3699.01745,0.28288,0.02256,0.12366,0.0248,0.29018,0.16148,0.35539,0.20486
3697.08887,0.2529,0.02903,0.15637,0.0095,0.3122,0.16188,0.3768,0.17394
3695.16029,0.26118,0.03575,0.16707,0.01205,0.32683,0.16384,0.3919,0.15818
3693.23171,0.30089,0.04222,0.15031,0.03851,0.32857,0.16059,0.39243,0.15389
3691.30313,0.36742,0.04829,0.10743,0.06722,0.31079,0.15372,0.37201,0.16046
3689.37455,0.41464,0.05813,0.08959,0.09599,0.3139,0.15577,0.37559,0.15641
3687.44597,0.3702,0.07339,0.15129,0.12087,0.37657,0.16723,0.44079,0.10695
3685.51738,0.2612,0.08955,0.23867,0.13539,0.43814,0.17059,0.50122,0.02935
3683.5888,0.1866,0.10365,0.28635,0.14285,0.46515,0.16639,0.52496,0.02529
3681.66022,0.17474,0.11512,0.29451,0.15198,0.47438,0.16426,0.53252,0.04648
3679.73164,0.21625,0.12215,0.26958,0.16132,0.46376,0.16254,0.52129,0.03665
3677.80306,0.27672,0.12507,0.22385,0.16579,0.43386,0.15581,0.48929,0.01139
3675.87448,0.33326,0.12706,0.19511,0.18043,0.41705,0.15485,0.47222,0.00561
3673.9459,0.32919,0.13296,0.21993,0.20391,0.43999,0.16385,0.49835,0.01687
3672.01732,0.28991,0.1314,0.2472,0.21241,0.46193,0.16921,0.52181,0.04378
3670.08874,0.30214,0.12743,0.24941,0.22258,0.47484,0.17702,0.5376,0.04231
3668.16016,0.26924,0.12909,0.2908,0.24346,0.50929,0.18737,0.5751,0.07583
3666.23158,0.1652,0.12785,0.34769,0.24843,0.5325,0.18734,0.59708,0.13602
3664.303,0.10397,0.12109,0.37486,0.24607,0.53602,0.18787,0.60049,0.16413
3662.37442,0.09363,0.11372,0.38014,0.2448,0.53653,0.19409,0.60366,0.16421
3660.44584,0.11159,0.10591,0.37503,0.2431,0.53687,0.20521,0.60896,0.14748
3658.51726,0.14473,0.09569,0.36307,0.24013,0.53675,0.21794,0.61466,0.1197
3656.58868,0.20285,0.08203,0.34344,0.23693,0.53626,0.23536,0.62216,0.07515
3654.6601,0.23952,0.06883,0.3335,0.23221,0.53512,0.25016,0.62793,0.04145
3652.73152,0.23855,0.05965,0.32633,0.22044,0.52632,0.2554,0.62191,0.02728
3650.80294,0.28538,0.04752,0.28166,0.20073,0.49395,0.2561,0.59135,0.01983
3648.87435,0.43982,0.02279,0.21021,0.18557,0.45651,0.27419,0.56364,0.13386
3646.94577,0.48338,0.00463,0.22132,0.1787,0.4782,0.31147,0.6015,0.18556
3645.01719,0.4314,0.02932,0.26564,0.16406,0.50988,0.34231,0.64603,0.18756
3643.08861,0.40096,0.05194,0.28386,0.1411,0.51851,0.3619,0.6633,0.20494
3641.16003,0.40574,0.07573,0.28255,0.11645,0.51459,0.38,0.66785,0.2436
3639.23145,0.42183,0.09867,0.27218,0.09079,0.5045,0.39671,0.66598,0.28841
3637.30287,0.44076,0.12,0.25847,0.06551,0.49102,0.41174,0.65998,0.33315
3635.37429,0.46389,0.14128,0.24082,0.04192,0.47483,0.42353,0.64996,0.3784
3633.44571,0.49187,0.16034,0.21719,0.01907,0.45564,0.43106,0.63513,0.42374
3631.51713,0.51575,0.17515,0.19227,0.00032,0.43577,0.43346,0.61745,0.4608
3629.58855,0.55594,0.18613,0.15439,0.01904,0.40825,0.43057,0.59016,0.50325
3627.65997,0.60364,0.20057,0.12227,0.03696,0.384,0.4351,0.56913,0.55262
3625.73139,0.59479,0.22603,0.12399,0.06357,0.3786,0.45332,0.57226,0.58591
3623.80281,0.57833,0.24541,0.12449,0.08814,0.37185,0.46408,0.57078,0.60878
3621.87423,0.57904,0.25595,0.11179,0.10648,0.35893,0.4659,0.55929,0.62957
3619.94565,0.60461,0.25589,0.08571,0.11569,0.33748,0.45828,0.53534,0.64958
3618.01707,0.63018,0.25708,0.06415,0.12322,0.3183,0.45275,0.51457,0.66964
3616.08849,0.63098,0.26753,0.05703,0.1366,0.30799,0.45498,0.50601,0.68717
3614.15991,0.63263,0.2746,0.0487,0.14763,0.29763,0.45502,0.49637,0.70092
3612.23132,0.63684,0.27982,0.03912,0.15813,0.28646,0.45426,0.48551,0.71449
3610.30274,0.63256,0.28821,0.03284,0.17091,0.27674,0.45557,0.47687,0.72706
3608.37416,0.63238,0.2937,0.02519,0.18069,0.26648,0.45487,0.46667,0.73755
3606.44558,0.6324,0.2996,0.02007,0.19014,0.25669,0.45609,0.45774,0.74852
3604.517,0.62118,0.30884,0.02019,0.20332,0.24922,0.45952,0.45221,0.75861
3602.58842,0.61541,0.3133,0.01744,0.21223,0.24195,0.45949,0.44531,0.76508
3600.65984,0.62265,0.31155,0.00962,0.2134,0.23417,0.45532,0.43595,0.76837
3598.73126,0.62916,0.31069,0.00196,0.21389,0.22598,0.45165,0.42639,0.77118
3596.80268,0.6292,0.3126,0.0033,0.21806,0.21893,0.44953,0.41877,0.77524
3594.8741,0.63059,0.31292,0.00692,0.221,0.21245,0.44793,0.41188,0.77838
3592.94552,0.63006,0.3139,0.00812,0.22452,0.20628,0.44806,0.40598,0.78156
3591.01694,0.62246,0.31705,0.00806,0.23128,0.20068,0.44922,0.40119,0.78468
3589.08836,0.62218,0.3162,0.012,0.23288,0.19542,0.44684,0.39515,0.78484
3587.15978,0.63949,0.30863,0.01977,0.22373,0.19078,0.4409,0.38788,0.78195
3585.2312,0.64343,0.30914,0.02152,0.22294,0.18674,0.44113,0.38408,0.78383
3583.30262,0.63252,0.31555,0.01908,0.2302,0.18198,0.4445,0.3811,0.78765
3581.37404,0.62514,0.31886,0.0179,0.2348,0.17747,0.44599,0.37747,0.78928
3579.44546,0.62351,0.31918,0.01842,0.23607,0.17351,0.44578,0.37352,0.78949
3577.51688,0.62358,0.3188,0.01881,0.2355,0.17024,0.44531,0.37016,0.78881
3575.58829,0.6244,0.31844,0.01921,0.23429,0.16719,0.44468,0.36695,0.78806
3573.65971,0.62406,0.31805,0.0195,0.2331,0.16358,0.44411,0.36324,0.78661
3571.73113,0.62217,0.31792,0.01965,0.2323,0.15966,0.44383,0.35937,0.78472
3569.80255,0.62192,0.31626,0.02125,0.22998,0.15522,0.44248,0.35447,0.78138
3567.87397,0.63241,0.30811,0.02568,0.22101,0.15162,0.43775,0.34867,0.77452
3565.94539,0.6523,0.29642,0.0286,0.20685,0.15029,0.43282,0.3449,0.76713
3564.01681,0.65156,0.29723,0.02455,0.2047,0.14771,0.43542,0.34358,0.76604
3562.08823,0.64264,0.3017,0.01926,0.2057,0.14414,0.43916,0.34182,0.76497
3560.15965,0.63759,0.30302,0.01594,0.20429,0.14031,0.44111,0.33897,0.76199
3558.23107,0.63421,0.30267,0.01353,0.20245,0.13669,0.44228,0.33592,0.7585
3556.30249,0.63096,0.30252,0.01123,0.20009,0.13352,0.44314,0.33319,0.75475
3554.37391,0.63144,0.30073,0.00972,0.19453,0.13064,0.44292,0.33016,0.74941
3552.44533,0.63827,0.29626,0.00903,0.18445,0.12809,0.44152,0.32687,0.74236
3550.51675,0.64163,0.2932,0.00661,0.17575,0.12525,0.44131,0.32389,0.7355
3548.58817,0.64039,0.29152,0.00309,0.16941,0.1218,0.44188,0.32073,0.72886
3546.65959,0.64571,0.28702,0.00124,0.1587,0.11866,0.44101,0.3171,0.7205
3544.73101,0.65489,0.28111,0.00016,0.14584,0.11648,0.43981,0.31423,0.71177
3542.80243,0.65367,0.27966,0.00428,0.13937,0.11324,0.4413,0.31159,0.70521
3540.87385,0.64534,0.28047,0.00979,0.13625,0.109,0.44376,0.3085,0.69876
3538.94526,0.6405,0.27945,0.01405,0.1301,0.10483,0.44465,0.30474,0.69051
3537.01668,0.64275,0.27575,0.01634,0.11962,0.10102,0.44432,0.30061,0.68095
3535.0881,0.64571,0.27204,0.01877,0.10832,0.09741,0.44422,0.29673,0.67111
3533.15952,0.64299,0.27013,0.02258,0.09972,0.09316,0.44486,0.29273,0.66147
3531.23094,0.64089,0.26745,0.02664,0.08999,0.08864,0.44509,0.28828,0.65081
3529.30236,0.64557,0.26139,0.02872,0.07655,0.08489,0.44345,0.2837,0.63881
3527.37378,0.65334,0.25411,0.03017,0.06083,0.08136,0.44116,0.27891,0.62586
3525.4452,0.65766,0.24829,0.03283,0.04577,0.07714,0.44004,0.27391,0.61237
3523.51662,0.65907,0.24336,0.03679,0.03148,0.07228,0.4398,0.26879,0.59854
3521.58804,0.65667,0.23996,0.04259,0.01898,0.06718,0.4405,0.26384,0.5851
3519.65946,0.65004,0.23814,0.0495,0.00751,0.06124,0.44169,0.25826,0.571
3517.73088,0.6455,0.23501,0.05542,0.00572,0.05521,0.44215,0.25222,0.55572
3515.8023,0.64361,0.23005,0.0609,0.02109,0.04924,0.44186,0.24589,0.53908
3513.87372,0.64123,0.22454,0.06571,0.03664,0.04276,0.44045,0.23871,0.52162
3511.94514,0.64049,0.21873,0.06922,0.05257,0.03656,0.4383,0.23143,0.50444
3510.01656,0.64316,0.21172,0.07133,0.06957,0.03033,0.43597,0.22395,0.48746
3508.08798,0.64388,0.20533,0.07492,0.08702,0.02406,0.4342,0.21664,0.46947
3506.1594,0.63879,0.20048,0.08015,0.10358,0.01626,0.43344,0.20824,0.44981
3504.23082,0.63881,0.19346,0.08388,0.12276,0.00946,0.431,0.20009,0.42951
3502.30223,0.64466,0.18402,0.08648,0.14418,0.00359,0.42713,0.19214,0.40925
3500.37365,0.64088,0.17766,0.09292,0.164,0.00439,0.42513,0.18298,0.38685
3498.44507,0.63063,0.17341,0.10031,0.18239,0.01388,0.42392,0.17273,0.36308
3496.51649,0.62474,0.1677,0.10574,0.20204,0.02208,0.42139,0.16311,0.33972
3494.58791,0.62128,0.16014,0.10999,0.22171,0.02995,0.41769,0.15329,0.31653
3492.65933,0.61428,0.15276,0.11507,0.24032,0.03915,0.41443,0.1424,0.29234
3490.73075,0.60712,0.14531,0.11984,0.25911,0.04824,0.4112,0.13163,0.2678
3488.80217,0.60379,0.13677,0.12312,0.27921,0.05673,0.40685,0.12097,0.24364
3486.87359,0.60055,0.12799,0.1262,0.29968,0.06532,0.40197,0.1099,0.21898
3484.94501,0.59252,0.12054,0.13043,0.31956,0.07501,0.39719,0.09777,0.1928
3483.01643,0.58499,0.11305,0.13463,0.33927,0.08419,0.39215,0.08607,0.16705
3481.08785,0.5822,0.1038,0.13771,0.3599,0.09223,0.38656,0.07523,0.14224
3479.15927,0.57437,0.09509,0.14211,0.38024,0.10168,0.38123,0.06312,0.11508
3477.23069,0.5616,0.08764,0.14735,0.39987,0.11225,0.37565,0.04985,0.08634
3475.30211,0.55171,0.07958,0.1515,0.41902,0.12195,0.3698,0.03726,0.05925
3473.37353,0.54361,0.07123,0.1552,0.43835,0.13103,0.36394,0.02526,0.03285
3471.44495,0.53298,0.06316,0.15932,0.45793,0.14059,0.35822,0.01283,0.00489
3469.51637,0.52103,0.05474,0.16339,0.47737,0.1509,0.3521,0.00051,0.02398
3467.58779,0.51166,0.04535,0.16638,0.4955,0.16018,0.34519,0.01309,0.05084
3465.65921,0.50356,0.03644,0.16859,0.51249,0.16877,0.33812,0.02507,0.07575
3463.73062,0.49439,0.02846,0.17055,0.52908,0.17722,0.33093,0.03696,0.1005
3461.80204,0.48534,0.02052,0.17264,0.54599,0.18558,0.32372,0.04878,0.12542
3459.87346,0.47487,0.01215,0.17522,0.5626,0.19414,0.31612,0.06099,0.15113
3457.94488,0.46164,0.00354,0.17787,0.57823,0.20342,0.30823,0.074,0.17785
3456.0163,0.44828,0.00479,0.17993,0.59276,0.21267,0.30052,0.08685,0.2036
3454.08772,0.43565,0.01239,0.18131,0.60683,0.22124,0.29277,0.09904,0.22817
3452.15914,0.42228,0.01949,0.18311,0.62095,0.22977,0.28496,0.11123,0.25288
3450.23056,0.4091,0.02649,0.18507,0.63455,0.23772,0.27722,0.12281,0.27696
3448.30198,0.40122,0.03389,0.18549,0.6475,0.24397,0.2698,0.13259,0.29764
3446.3734,0.39742,0.04181,0.18452,0.65973,0.24926,0.2626,0.14136,0.31573
3444.44482,0.38753,0.04917,0.18528,0.67126,0.25587,0.25511,0.15154,0.33638
3442.51624,0.37447,0.05619,0.18684,0.68225,0.26348,0.24728,0.16276,0.35816
3440.58766,0.36292,0.06319,0.18786,0.69287,0.27052,0.23971,0.1733,0.37877
3438.65908,0.35009,0.06959,0.18888,0.70329,0.27769,0.23214,0.18398,0.39965
3436.7305,0.33749,0.07538,0.18934,0.71301,0.28438,0.22471,0.19415,0.41951
3434.80192,0.32681,0.08125,0.18912,0.72172,0.29044,0.21718,0.20366,0.43742
3432.87334,0.31791,0.08699,0.1886,0.72974,0.29608,0.21011,0.21258,0.45362
3430.94476,0.30901,0.09286,0.18786,0.73715,0.30151,0.20304,0.22127,0.46937
3429.01618,0.29898,0.09856,0.18745,0.74435,0.30733,0.19591,0.23031,0.48547
3427.08759,0.28835,0.1037,0.18717,0.75094,0.31315,0.18891,0.23925,0.50103
3425.15901,0.27688,0.10843,0.18651,0.75678,0.31914,0.18218,0.24825,0.5163
3423.23043,0.26764,0.1128,0.18516,0.76221,0.32471,0.17603,0.25665,0.52974
3421.30185,0.26292,0.11742,0.18293,0.76746,0.3292,0.17052,0.2637,0.5405
3419.37327,0.25795,0.12187,0.18114,0.77267,0.33356,0.16504,0.27057,0.55117
3417.44469,0.24796,0.12597,0.18015,0.77726,0.33909,0.1589,0.27884,0.56409
3415.51611,0.23777,0.1297,0.17906,0.78164,0.34472,0.15274,0.28719,0.57675
3413.58753,0.23008,0.13309,0.17765,0.78595,0.34974,0.14727,0.29468,0.58765
3411.65895,0.22292,0.13654,0.17579,0.78972,0.35483,0.14201,0.30215,0.59785
3409.73037,0.2159,0.13999,0.17352,0.793,0.35987,0.13659,0.3096,0.60759
3407.80179,0.20921,0.14344,0.1709,0.79587,0.3652,0.13129,0.31729,0.61683
3405.87321,0.20309,0.14654,0.16832,0.79852,0.37019,0.12626,0.32451,0.62529
3403.94463,0.19659,0.1493,0.16628,0.8012,0.37495,0.12145,0.33143,0.63374
3402.01605,0.1893,0.15179,0.16448,0.80375,0.38,0.11675,0.33859,0.64238
3400.08747,0.18331,0.154,0.16243,0.8062,0.38488,0.11243,0.34541,0.64999
3398.15889,0.18004,0.15644,0.15944,0.80814,0.38937,0.10843,0.3516,0.65566
3396.23031,0.17753,0.15863,0.15643,0.80995,0.3937,0.10471,0.35756,0.66064
3394.30173,0.17277,0.16052,0.15356,0.81146,0.3986,0.10074,0.36417,0.66655
3392.37315,0.16784,0.16219,0.15053,0.81293,0.40374,0.09675,0.37102,0.67243
3390.44456,0.16307,0.16383,0.14755,0.81416,0.40893,0.09277,0.37792,0.67797
3388.51598,0.1577,0.16551,0.1446,0.815,0.41418,0.08847,0.38499,0.68357
3386.5874,0.15294,0.16711,0.14145,0.81573,0.41949,0.08444,0.39199,0.68866
3384.65882,0.14952,0.1688,0.13821,0.81647,0.42441,0.08075,0.39844,0.69297
3382.73024,0.14639,0.17029,0.13536,0.81728,0.42917,0.07749,0.4046,0.69701
3380.80166,0.14281,0.17149,0.13273,0.81807,0.43405,0.0743,0.41083,0.7011
3378.87308,0.1396,0.17269,0.12977,0.81864,0.43897,0.07119,0.41708,0.70483
3376.9445,0.1368,0.17411,0.12667,0.81901,0.44391,0.06813,0.42333,0.70829
3375.01592,0.13396,0.17528,0.12353,0.81919,0.44873,0.06521,0.42939,0.71145
3373.08734,0.13076,0.17604,0.12015,0.81929,0.45375,0.06216,0.43569,0.71456
3371.15876,0.12694,0.17663,0.11681,0.81935,0.45887,0.0591,0.44211,0.71792
3369.23018,0.12332,0.17744,0.11354,0.81937,0.46408,0.0559,0.44862,0.7212
3367.3016,0.12127,0.17853,0.1101,0.81921,0.46901,0.05299,0.45472,0.72355
3365.37302,0.12034,0.17961,0.10657,0.81897,0.4738,0.05038,0.46056,0.72513
3363.44444,0.11885,0.18045,0.10312,0.81863,0.47864,0.04776,0.46646,0.72682
3361.51586,0.11694,0.18103,0.09977,0.81833,0.48346,0.04516,0.47233,0.72864
3359.58728,0.11439,0.18127,0.09647,0.81794,0.48829,0.04247,0.47825,0.73057
3357.6587,0.11122,0.18142,0.09311,0.81727,0.49324,0.03977,0.48427,0.73258
3355.73012,0.10868,0.1817,0.08987,0.81669,0.49798,0.03714,0.49005,0.73435
3353.80153,0.10669,0.18218,0.08679,0.81623,0.50257,0.03474,0.49559,0.73597
3351.87295,0.1045,0.1827,0.08366,0.81558,0.50728,0.03245,0.50123,0.7376
3349.94437,0.10256,0.18309,0.08057,0.81488,0.51176,0.03012,0.50669,0.73895
3348.01579,0.10073,0.18357,0.07744,0.81399,0.5164,0.02773,0.5123,0.74013
3346.08721,0.09864,0.18399,0.07423,0.813,0.52093,0.02535,0.51778,0.74135
3344.15863,0.09667,0.18417,0.07111,0.8122,0.52536,0.02315,0.52309,0.7425
3342.23005,0.09491,0.18423,0.06817,0.81149,0.52952,0.021,0.52808,0.74348
3340.30147,0.09312,0.18424,0.06533,0.81068,0.53378,0.01887,0.53315,0.74433
3338.37289,0.09175,0.18427,0.06221,0.80973,0.53796,0.01691,0.53811,0.74487
3336.44431,0.09086,0.18442,0.05898,0.80876,0.54208,0.01493,0.54301,0.7452
3334.51573,0.08935,0.1847,0.05586,0.80763,0.54618,0.01277,0.54797,0.74584
3332.58715,0.08702,0.18479,0.053,0.80645,0.55025,0.01055,0.55294,0.74679
3330.65857,0.08499,0.1849,0.05023,0.80533,0.55409,0.00842,0.55763,0.7476
3328.72999,0.08381,0.18504,0.04753,0.80435,0.55769,0.00655,0.56193,0.74799
3326.80141,0.08298,0.185,0.0449,0.80347,0.56119,0.00494,0.56605,0.74812
3324.87283,0.08191,0.18489,0.04228,0.80253,0.56473,0.00332,0.57022,0.74833
3322.94425,0.08023,0.1849,0.0396,0.80138,0.56825,0.00146,0.57447,0.74881
3321.01567,0.07828,0.18489,0.03699,0.80007,0.57185,0.00039,0.57879,0.7493
3319.08709,0.07659,0.18474,0.03452,0.79882,0.57527,0.00201,0.58286,0.74959
3317.1585,0.0752,0.18457,0.03198,0.79758,0.57863,0.00357,0.58682,0.74969
3315.22992,0.07419,0.18439,0.02961,0.79655,0.58173,0.00502,0.59047,0.74969
3313.30134,0.07333,0.18418,0.02721,0.79555,0.58482,0.00646,0.59411,0.74961
3311.37276,0.0724,0.18379,0.02486,0.79461,0.58776,0.00776,0.59755,0.74952
3309.44418,0.07126,0.18334,0.02265,0.79369,0.59062,0.00899,0.60091,0.74953
3307.5156,0.06991,0.18285,0.02058,0.79275,0.59351,0.01022,0.6043,0.74962
3305.58702,0.06832,0.18247,0.01846,0.79158,0.59643,0.01159,0.60775,0.74971
3303.65844,0.06731,0.18218,0.01628,0.79038,0.59929,0.01288,0.61108,0.74946
3301.72986,0.06677,0.18182,0.01397,0.78923,0.60205,0.0141,0.61428,0.74892
3299.80128,0.06605,0.18136,0.01166,0.78809,0.60478,0.01523,0.61743,0.74847
3297.8727,0.06527,0.18076,0.00947,0.78707,0.60741,0.01625,0.62045,0.74807
3295.94412,0.06446,0.18026,0.00741,0.78604,0.60995,0.01728,0.62338,0.74772
3294.01554,0.06372,0.17987,0.00532,0.78491,0.61254,0.01824,0.62632,0.74729
3292.08696,0.06343,0.17938,0.00302,0.78381,0.61503,0.01923,0.62918,0.74659
3290.15838,0.06332,0.17878,0.00063,0.78269,0.61748,0.02013,0.63196,0.7457
3288.2298,0.06279,0.17807,0.00162,0.78143,0.62008,0.02092,0.63481,0.74485
3286.30122,0.06214,0.17727,0.0037,0.7802,0.62272,0.02161,0.63766,0.74403
3284.37264,0.06185,0.17658,0.00574,0.779,0.62524,0.02218,0.64037,0.74307
3282.44406,0.06178,0.17591,0.00779,0.77784,0.62774,0.0228,0.64306,0.74203
3280.51547,0.06167,0.17508,0.01005,0.77667,0.63017,0.02348,0.64572,0.74093
3278.58689,0.06168,0.17417,0.0124,0.77548,0.63258,0.02405,0.64831,0.73971
3276.65831,0.06228,0.17333,0.01471,0.77433,0.63489,0.02434,0.65067,0.73818
3274.72973,0.06301,0.17242,0.01697,0.77322,0.6373,0.02446,0.65307,0.73656
3272.80115,0.06313,0.17128,0.01922,0.77206,0.63976,0.02472,0.65557,0.73514
3270.87257,0.06287,0.16986,0.02145,0.7708,0.64236,0.02503,0.65825,0.73372
